revenue,outcalls,incalls,months,eqpdays,webcap,marryyes,travel,pcown,creditcd,retcalls,churndep
33.3,2,0.33,22,9,1,0,0,0,0,0,1
75.84,52.67,49,10,89,1,0,0,0,1,0,1
35.03,2.67,0.33,12,6,1,0,0,0,1,0,1
131.35,55.33,69.67,15,143,1,1,0,1,1,0,1
49.99,2.67,4,13,11,1,0,0,0,1,0,1
83.31,28.67,7.33,19,47,1,0,0,0,1,0,1
39.99,4.67,0,25,134,1,0,0,0,1,0,1
22.67,20.67,12,8,13,1,1,0,0,1,0,1
103.49,271.33,53,22,92,1,0,0,0,0,0,1
45.95,0.33,0,29,66,1,0,0,0,0,0,1
18.59,17,2.33,11,19,1,1,1,1,1,0,1
50.48,11.33,11.67,23,137,1,0,0,0,1,0,1
36.73,17,0,38,272,1,1,0,1,1,0,1
133.45,48.33,75,14,43,1,0,0,0,0,0,1
88.38,98,50.67,33,215,1,0,0,0,0,0,1
68.31,3.67,1,15,2,1,0,0,0,1,0,1
208.25,116,26.33,35,134,1,1,0,0,1,0,1
126.66,56,50,14,77,1,1,0,0,1,0,1
34.99,28,13,16,85,1,0,0,0,1,0,1
79.49,0,0,27,111,1,1,0,0,1,0,1
80.09,10,0,37,214,1,0,0,0,1,0,1
93.91,42.67,7,31,158,1,1,0,0,1,0,1
30.85,21.67,2,20,97,1,1,0,0,1,0,1
30.64,0,0.67,36,259,1,1,0,1,1,0,1
16.3,27.33,27,23,117,1,0,0,0,0,0,1
36.14,42,8,11,16,1,0,0,0,1,0,1
41.82,5,0,29,172,1,1,1,0,1,0,1
59.42,93.33,44,16,49,1,0,0,0,0,0,1
10.19,6.67,1.33,20,14,1,0,0,0,0,0,1
37.27,10.67,7.67,27,179,1,1,0,0,1,0,1
128.14,21.33,2.67,25,44,1,0,0,0,1,0,1
20.92,26.33,1.33,26,167,1,1,0,0,1,0,1
35.52,3,1,26,150,1,0,0,0,1,0,1
76.13,7,1,38,127,1,0,0,0,0,0,1
10.04,2,1,9,1,1,1,0,1,1,0,1
46.32,13.67,0,35,228,1,1,0,0,1,0,1
75.43,0,0,26,103,1,0,0,0,1,0,1
66.34,102.67,34.33,25,104,1,0,0,0,0,0,1
76.66,67,11.67,31,86,1,0,0,0,0,0,1
63.26,76.33,11,14,25,1,1,1,0,1,0,1
99.52,71,29.67,16,63,1,0,0,0,1,0,1
50.28,14.67,0.67,31,81,1,0,0,0,0,0,1
40.09,50.33,8,37,279,1,1,0,0,1,0,1
78.7,5,0,38,223,1,1,1,1,1,0,1
72.05,65.67,21.33,29,99,1,0,0,0,0,0,1
74.99,149,89.67,20,313,1,0,0,0,1,0,1
50.97,12,0.67,27,141,1,0,0,0,1,0,1
24.05,79.67,8.33,19,110,1,0,0,0,1,0,1
98.13,140,109.33,20,244,1,0,0,0,0,0,1
37.36,1.33,0,22,101,1,0,0,0,1,0,1
90.62,124.67,23.33,14,31,1,1,0,0,1,0,1
35.74,0.67,2.67,23,121,1,0,0,0,1,0,1
79.49,40.67,4.33,28,130,1,0,0,1,1,0,1
90.63,119.67,60,14,39,1,0,0,0,0,0,1
45.54,65.33,7.67,36,157,1,0,0,0,0,0,1
25.65,32.33,4.67,19,96,1,0,0,1,1,0,1
98.83,207.33,16.33,49,260,1,0,0,0,0,0,1
72.36,37.33,0.33,28,125,1,0,0,0,1,0,1
82.72,55.33,18.33,38,272,1,0,0,0,1,0,1
50.49,45.33,9.67,42,322,1,1,0,0,1,0,1
36.73,73.33,1.33,19,73,1,0,0,0,1,0,1
36.19,95.33,47.33,12,38,1,0,0,0,0,0,1
8.08,0,0,49,411,1,0,0,0,1,0,1
36.22,19.33,13.33,33,255,1,0,0,1,1,0,1
39.43,9.33,4.33,22,110,1,0,1,0,1,0,1
10.67,10,8.67,29,227,1,1,0,0,1,0,1
15.07,6,6.67,21,133,1,1,0,0,1,0,1
38.4,0,0,23,108,1,0,0,1,1,0,1
75.72,0,0,22,57,1,1,1,1,1,0,1
30.69,23.67,7.33,13,35,1,0,0,0,1,0,1
116.52,59,7.67,30,16,1,0,0,0,0,0,1
54.3,38,33.67,17,28,1,0,0,0,0,0,1
98.17,9.67,8.67,28,121,1,1,0,1,1,0,1
81.07,109.33,42.33,18,138,1,1,0,0,1,0,1
100.23,71.33,21.67,31,189,1,0,0,0,1,0,1
91.65,28,31.33,23,42,1,0,0,0,0,0,1
51.05,36.33,24,16,94,1,0,0,0,1,0,1
34.99,4,0.33,24,122,1,1,0,0,1,0,1
84.29,24.33,37.33,11,46,1,0,0,0,1,0,1
50.87,71.33,36.67,13,101,1,1,0,0,1,0,1
92.68,91.67,120,11,288,1,0,0,0,1,0,1
45.65,53,15.67,14,53,1,0,0,0,1,0,1
54.22,8.67,0,17,27,1,0,0,0,1,0,1
15.09,43,12.67,14,77,1,1,0,1,1,0,1
38.12,14.67,3.67,18,66,1,1,0,1,1,0,1
52.48,70,8.67,20,86,1,0,0,0,1,0,1
42.72,31,5.33,14,24,1,1,0,1,1,0,1
49.24,30,3.33,39,270,1,0,0,0,1,0,1
78.35,2.67,0.33,36,198,1,1,0,0,1,0,1
116.83,60,42.33,15,66,1,1,0,1,1,0,1
61.87,26,10.67,35,134,1,1,0,0,0,0,1
36.72,40,19.33,31,249,1,1,0,0,1,0,1
42.02,5,0.33,49,372,1,1,0,0,1,0,1
10.11,0,0,37,88,0,1,0,1,1,0,1
50.68,0,0,21,71,1,0,0,0,1,0,1
50,15.67,1,19,54,1,1,0,1,1,0,1
51.32,173.33,92.67,27,414,1,0,0,1,1,0,1
90.23,83.33,51,14,110,1,0,0,0,1,0,1
40.5,53.33,25,22,168,1,1,0,1,1,0,1
41.5,69,12.33,13,35,1,1,1,1,1,0,1
36.17,20.33,0.67,15,26,1,0,0,0,1,0,1
81.65,32.33,5.67,30,147,1,1,0,0,1,0,1
36.31,6.67,0,44,324,1,1,0,1,1,0,1
12.29,4.33,1.33,38,292,1,1,0,0,1,0,1
108.24,0,0,40,11,0,0,1,1,1,0,1
109.36,35.33,12.67,20,34,1,0,0,0,1,0,1
37.26,13.67,3.67,42,313,1,0,0,0,1,0,1
95.39,34,23.33,19,71,1,0,0,0,1,0,1
57.16,45,8,36,242,1,1,0,0,1,0,1
96.89,53.67,4,29,114,1,1,0,1,1,0,1
21.73,31.67,6.33,32,234,1,1,0,1,1,0,1
26.96,1.67,0,24,126,1,0,0,0,1,0,1
81.02,25,11.67,17,30,1,0,0,0,1,0,1
59.04,3.33,0,24,91,1,1,0,0,1,0,1
111.11,129.67,71.67,12,25,1,0,0,0,0,0,1
28.45,8,6,26,163,1,1,0,1,1,0,1
62.99,72.67,24.67,15,68,1,0,0,0,1,0,1
56.33,24.67,11.67,19,77,1,1,0,0,1,0,1
114.02,32,16,29,131,1,1,0,0,1,0,1
83.7,2,0,26,84,1,0,0,0,1,0,1
82.33,10.67,8.67,21,60,1,0,0,1,1,0,1
80.53,73,24.33,12,16,1,1,0,0,1,0,1
38.75,7,2.67,24,120,1,1,0,1,1,0,1
43.26,35.67,15.33,23,143,1,0,0,0,1,0,1
100.16,65.33,58.67,23,110,1,0,0,0,0,0,1
63.07,8.67,3.67,42,180,1,0,0,0,0,0,1
113.11,92.33,23,20,59,1,0,0,0,1,0,1
65.43,14.33,0.33,23,73,1,0,0,0,1,0,1
65.29,79.33,4.67,27,25,1,0,0,0,0,0,1
109.65,146,34.67,17,67,1,1,0,0,1,0,1
27.25,0,0,49,383,1,1,0,0,1,0,1
94.74,14.67,23.33,18,59,1,1,1,0,1,0,1
47.63,8.33,0,20,60,1,0,0,0,1,0,1
91.56,17.67,2.33,25,71,1,1,0,1,1,0,1
80.07,57.67,7,18,25,1,0,1,0,1,0,1
71.04,47,12,18,50,1,0,0,0,1,0,1
98.18,97.33,58,11,87,1,1,0,0,1,0,1
68.86,48.33,4,39,245,1,1,1,1,1,0,1
56.55,39.67,5.67,16,25,1,0,0,0,1,0,1
35.76,3,0,45,331,1,0,0,0,1,0,1
74.76,17.67,0.67,22,52,1,0,0,0,1,0,1
62.75,211.33,113.33,15,335,1,0,0,0,1,0,1
74.84,19.67,2.67,25,89,1,0,0,0,1,0,1
37.66,14.33,0,25,121,1,0,0,0,1,0,1
50.47,74.67,32.33,16,112,1,0,0,0,1,0,1
113.16,41.33,10,22,38,1,0,0,0,1,0,1
25.8,32.67,17.67,10,32,1,1,0,1,1,0,1
19.19,16,1.67,17,63,1,0,0,0,1,0,1
66.07,4.33,0,18,17,1,1,0,0,1,0,1
30.18,5.33,0.67,29,172,1,1,0,1,1,0,1
56.23,25.33,0,46,215,1,0,0,0,0,0,1
111.22,52.67,16,20,37,1,1,0,0,1,0,1
45.95,25,0.33,38,247,1,1,0,1,1,0,1
16.53,33.67,17.67,9,31,1,1,0,1,1,0,1
36.86,1.67,0,31,183,1,1,0,0,1,0,1
163.64,81.67,51.33,20,87,1,1,0,0,1,0,1
40.73,32.67,11.67,28,183,1,0,0,0,1,0,1
40.04,34,21,9,15,1,0,0,0,1,0,1
50.36,30.33,28.67,12,58,1,0,0,0,1,0,1
60.36,7.67,7,25,116,1,0,0,0,1,0,1
45.09,124.67,67,12,180,1,1,1,1,1,0,1
33.53,5,0,21,82,1,0,0,0,1,0,1
45,3.67,0.33,20,60,1,1,1,0,1,0,1
46.73,56.67,13.33,24,139,1,1,0,0,1,0,1
41.23,3.67,0,26,125,1,1,0,0,1,0,1
34.83,0,0,18,49,1,0,0,0,1,0,1
50.24,24.67,9.33,20,81,1,0,0,0,1,0,1
53.99,30.67,6,16,25,1,0,0,0,1,0,1
145.45,64,23.33,25,71,1,0,0,0,1,0,1
85.49,53.33,41.67,25,192,1,1,0,0,1,0,1
165.17,144,66.33,19,118,1,1,1,1,1,0,1
258.4,112.33,25,44,150,1,0,0,0,1,0,1
76.55,91,48.67,28,254,1,0,0,0,1,0,1
48.29,5.33,1,18,36,1,0,0,1,1,0,1
119.29,22,2,38,169,1,0,0,0,1,0,1
75.89,32.33,10.33,23,86,1,0,0,1,1,0,1
50.24,106.67,94.67,17,308,1,1,0,0,1,0,1
235.72,119.33,91,23,156,1,1,0,0,1,0,1
36.37,0.33,0,14,3,1,0,0,0,1,0,1
51.47,24.67,7,20,70,1,1,0,0,1,0,1
105.7,59,5.67,26,69,1,1,0,0,1,0,1
78.71,15.67,11,27,22,1,0,0,0,0,0,1
84.13,215.67,81,14,94,1,0,0,0,0,0,1
69.17,67.33,12.33,14,4,1,0,0,0,1,0,1
10,10,0,20,93,1,0,0,0,1,0,1
54.2,37.67,7.67,38,152,1,0,0,0,0,0,1
21.85,81.33,51.33,17,102,1,0,0,0,0,0,1
54.65,3.33,0,28,127,1,0,0,0,1,0,1
77.67,20.33,10.33,39,247,1,1,0,0,1,0,1
34.93,18,2,14,9,1,0,0,0,1,0,1
162.5,164,78,11,70,1,1,0,0,1,0,1
117.75,278.33,75.33,15,152,1,0,0,0,1,0,1
124.54,57,74.33,25,245,1,1,1,0,1,0,1
72.26,58,23.67,15,44,1,0,0,0,1,0,1
44.94,20.67,0,19,43,1,0,0,0,1,0,1
81.32,60,24.67,14,26,1,0,0,0,1,0,1
129.78,70.33,17.67,49,212,1,0,0,0,0,0,1
125.23,28.33,10,54,348,1,1,0,1,1,0,1
68.14,54,30.33,27,192,1,0,0,0,1,0,1
9.71,11.33,12,21,137,1,1,1,0,1,0,1
50.43,35.67,16.33,11,2,1,1,1,0,1,0,1
49.01,13.67,1.33,17,20,1,1,0,0,1,0,1
282.09,264,103,22,127,1,1,0,0,1,0,1
36.29,30.33,0,21,71,1,0,0,0,1,0,1
37.5,9,1.67,19,54,1,0,1,0,1,0,1
90.73,8.67,8.67,21,38,1,0,0,0,1,0,1
196.04,82.67,48.67,27,107,1,0,0,0,1,0,1
111.42,21.67,0.33,30,83,1,1,0,0,1,0,1
45.59,12,2.67,34,203,1,1,0,0,1,0,1
74.8,72.33,35.67,11,33,1,0,0,0,1,0,1
41.99,55.67,16,31,216,1,1,0,1,1,0,1
55.23,84.33,0.33,34,185,1,0,0,1,1,0,1
38.17,13,6.33,28,159,1,0,0,0,1,0,1
14.91,8.33,1.67,25,139,1,1,0,0,1,0,1
199.01,139.33,48.33,19,18,1,1,0,0,1,0,1
49.45,61.33,20.33,12,23,1,1,0,0,1,0,1
79.43,186.33,29,32,224,1,1,0,0,1,0,1
71.12,73.33,4.33,24,75,1,0,0,1,1,0,1
121.61,101,46.33,25,158,1,0,0,1,1,0,1
34.29,27.67,8,35,240,1,1,0,1,1,0,1
58.68,26.67,30.33,18,2,1,0,0,0,0,0,1
174.76,54.33,40.33,27,102,1,1,0,1,1,0,1
80.16,56.67,22.33,24,119,1,0,0,1,1,0,1
49.29,11.33,7.67,19,56,1,0,0,0,1,0,1
126.55,71.33,29,20,47,1,0,0,0,1,0,1
409,153.67,233,13,287,1,1,0,0,1,0,1
68.82,29.67,16,30,71,1,0,0,0,0,0,1
79.28,26,4,55,385,1,0,0,0,1,0,1
79.86,54.67,23,25,131,1,0,0,0,1,0,1
65.99,38.33,4,29,27,1,0,0,0,0,0,1
30,18,8.33,29,182,1,0,1,1,1,0,1
73.97,77,89,11,90,1,0,0,0,0,0,1
79.86,51,19.33,29,161,1,0,0,0,1,0,1
85.24,23.33,27.33,30,189,1,1,0,1,1,0,1
180.3,71,2.67,32,31,1,0,0,0,1,0,1
55.32,2,0,35,87,1,0,0,0,0,0,1
61.31,14,2.67,26,98,1,1,0,1,1,0,1
110.33,0,0,39,171,1,0,0,0,1,0,1
36.81,51,8.67,49,381,1,1,0,0,1,0,1
37.61,4.67,0,37,229,1,0,1,1,1,0,1
54.48,12.67,2,22,61,1,1,0,0,1,0,1
125.03,100,35,19,53,1,0,0,0,1,0,1
111.53,38,42.67,11,8,1,1,0,0,1,0,1
62.8,13.67,4.33,37,214,1,1,0,0,1,0,1
53.24,13,6.33,33,189,1,1,0,0,1,0,1
65.34,12.33,1.33,32,150,1,0,0,0,1,0,1
52,36.67,1.33,21,50,1,0,0,0,1,0,1
79.89,27.33,4.33,43,154,1,0,0,0,0,0,1
51.67,19.67,8.67,25,11,1,0,0,0,0,0,1
36.74,4,0,18,31,1,1,1,1,1,0,1
46.86,9,0.33,51,363,1,0,0,0,1,0,1
165.24,10,24.67,37,60,1,0,0,0,0,0,1
30,11.33,1,25,113,1,1,0,1,1,0,1
72,68,25,44,144,0,0,0,0,1,0,1
52.17,57.33,27.33,20,117,1,1,0,0,1,0,1
29.78,113.33,39.67,15,127,1,0,0,0,1,0,1
9.74,3.33,0.33,18,60,1,1,0,1,1,0,1
29.99,3.33,0,32,79,1,0,0,0,0,0,1
62.99,90,47,11,71,1,0,0,0,1,0,1
10.44,29,1.33,13,10,1,0,0,0,1,0,1
81.98,59,16.67,22,72,1,1,0,1,1,0,1
80.76,15.33,8.67,22,49,1,1,0,0,1,0,1
81.93,28.67,14.33,28,127,1,0,0,0,1,0,1
14.25,40.33,3.33,44,333,1,0,0,0,1,0,1
29.99,7.33,1.33,15,9,1,0,0,1,1,0,1
87.26,65.67,18.33,25,102,1,1,0,1,1,0,1
33.3,40.33,16.33,21,113,1,1,0,1,1,0,1
77.28,20.33,2.67,36,179,1,1,0,0,1,0,1
30.46,1.33,0.33,36,222,1,0,0,1,1,0,1
58.56,11.33,10.67,29,150,1,0,0,0,1,0,1
17.81,19,8.33,25,43,1,0,0,0,0,0,1
37.64,76.67,14.33,13,18,1,1,0,0,1,0,1
175.23,31,87.67,18,143,1,0,0,0,1,0,1
29.04,7.33,10.67,13,16,1,0,0,1,1,0,1
84.02,20,5.33,49,313,1,0,0,0,1,0,1
34.73,12,0,37,226,1,1,0,0,1,0,1
39.22,7.33,2.33,23,83,1,0,0,0,1,0,1
126.93,90,12,35,141,1,1,0,0,1,0,1
99.44,48.33,5.67,33,28,1,0,0,0,0,0,1
63.65,7.33,2.33,26,87,1,0,0,0,1,0,1
50.14,7.67,0,22,53,1,0,0,1,1,0,1
192.02,101,30,26,31,1,0,0,0,1,0,1
43.94,51,21.33,43,342,1,0,0,0,1,0,1
59.58,25,27.67,32,230,1,0,0,0,1,0,1
48.72,134.33,44,12,84,1,0,0,1,1,0,1
53.12,49.33,39.33,12,65,1,1,0,1,1,0,1
90.16,25.67,20.33,40,257,1,1,0,0,1,0,1
45.5,1.33,0,27,109,1,1,0,0,1,0,1
52.78,4,18.67,20,85,1,0,0,0,1,0,1
72.3,30.67,14.33,27,123,1,1,1,0,1,0,1
32.27,17.33,10,26,143,1,1,1,1,1,0,1
35.99,16.33,0.33,33,182,1,1,1,1,1,0,1
53.97,6,4.33,21,50,1,1,0,1,1,0,1
10.25,20,14.33,24,159,1,0,0,0,1,0,1
40.36,58.33,18.33,15,45,1,0,0,0,1,0,1
84.99,27.67,9.33,34,63,1,0,0,0,0,0,1
61.46,59.33,13.67,27,132,1,1,0,0,1,0,1
94.93,42.67,0.33,52,314,1,1,0,1,1,0,1
27.59,1,0,16,13,1,0,0,0,1,0,1
81.08,0,0,36,162,1,1,0,0,1,0,1
35.98,1.67,1,33,183,1,1,0,0,1,0,1
59.26,30,1,28,3,1,0,0,0,0,0,1
32.22,11.67,3.67,28,143,1,1,1,0,1,0,1
37.99,21,8,34,212,1,0,0,0,1,0,1
78.46,71.67,65.67,15,146,1,0,0,0,1,0,1
33.93,42.67,2.33,40,261,1,0,0,1,1,0,1
76.93,24,3.67,23,42,1,0,0,0,1,0,1
33.38,12,1,25,102,1,0,0,0,1,0,1
56.45,7.67,8,33,181,1,1,0,0,1,0,1
30.67,6.67,0.33,23,82,1,0,0,1,1,0,1
52.98,2.67,0.33,19,16,1,0,0,1,1,0,1
10,0.33,0.33,17,42,1,1,0,0,1,0,1
224.91,217.67,72.33,23,89,1,0,0,1,1,0,1
66.04,34,21.67,26,139,1,1,0,0,1,0,1
108.93,21.33,1,33,102,1,1,1,0,1,0,1
69.94,30.67,28.33,21,103,1,1,0,0,1,0,1
269.39,192.33,105.67,14,48,1,1,0,0,1,0,1
29.58,3.33,1.33,50,365,1,1,0,0,1,0,1
60.37,2.67,0,32,140,1,1,0,0,1,0,1
16.55,0,0,14,1,1,1,1,1,1,0,1
45.9,24.33,23,25,153,1,1,0,0,1,0,1
30,9.67,7,47,349,1,1,0,0,1,0,1
59.19,125.67,7.33,22,59,1,0,0,0,1,0,1
57.15,103.67,60.33,32,326,1,0,0,0,1,0,1
52.01,3.67,0.33,21,35,1,0,0,1,1,0,1
69.98,0,0,20,4,1,0,0,0,1,0,1
40.77,3.33,0,29,129,1,0,0,1,1,0,1
96.8,199.67,83.67,17,95,1,0,0,0,0,0,1
43.23,0.33,0,37,209,1,1,1,1,1,0,1
90.3,32.33,23.67,16,12,1,0,0,0,1,0,1
111.23,67,57.33,9,19,1,0,0,0,1,0,1
60.15,36.33,14,24,98,1,1,0,0,1,0,1
60.71,180.33,73.33,16,92,1,0,0,0,0,0,1
42.09,66.33,13.33,20,74,1,0,0,0,1,0,1
19.94,37.33,54,21,232,1,1,0,0,1,0,1
84.55,87,47.67,12,49,1,0,0,0,1,0,1
76.33,125,26.67,25,26,1,1,0,0,0,0,1
85.17,34,11.33,34,63,1,0,0,0,0,0,1
127.53,257.67,80,17,152,1,0,0,0,1,0,1
38.99,9.67,1,25,91,1,0,0,0,1,0,1
59.45,30,0,21,24,1,1,0,0,1,0,1
58.72,8.67,2.33,19,11,1,1,1,0,1,0,1
46.89,55,11,27,133,1,0,0,0,1,0,1
104.98,83.67,65,11,68,1,1,1,1,1,0,1
85.59,68,19.67,17,13,1,0,0,0,1,0,1
10.1,4,0.67,16,27,1,0,0,1,1,0,1
32.97,4,1.33,23,76,1,0,0,0,1,0,1
113.06,64.67,9.33,31,96,1,0,0,0,1,0,1
33.16,10.33,0.67,36,208,1,1,0,1,1,0,1
35.27,2,0,48,328,1,1,0,1,1,0,1
117.16,264,67.33,7,18,1,0,0,0,1,0,1
64.39,48,10,22,56,1,1,0,1,1,0,1
130.38,158.33,44,17,35,1,1,0,0,1,0,1
59.22,73.33,23,13,7,1,0,0,0,1,0,1
75.49,86,41,35,272,1,0,0,0,1,0,1
27.02,0,0,32,169,1,1,0,1,1,0,1
51.19,0,0,44,164,1,0,0,0,0,0,1
33.69,0,0,23,68,1,0,0,1,1,0,1
73.76,57.67,16,34,187,1,0,0,0,1,0,1
42.93,58.33,38,25,194,1,0,0,1,1,0,1
42.33,56,4,19,29,1,0,0,0,1,0,1
30.28,0.67,0,36,206,1,1,1,1,1,0,1
53.38,23.33,9.33,30,147,1,1,0,1,1,0,1
68.11,32.33,5.67,28,99,1,0,0,0,1,0,1
39.58,48.33,16.67,24,122,1,1,0,0,1,0,1
50.23,70,16.33,18,47,1,0,0,1,1,0,1
72.15,7.67,0,31,108,1,0,0,0,1,0,1
57.56,17,10.67,25,94,1,0,0,0,1,0,1
48.46,29,10.67,20,52,1,0,0,0,1,0,1
56.03,30,6,33,164,1,0,0,0,1,0,1
74.11,14,1.67,30,100,1,1,0,0,1,0,1
60.86,33,16.33,30,159,1,1,0,0,1,0,1
25.12,186,100.67,8,226,1,0,0,0,1,0,1
130.55,73.33,60.33,13,40,1,0,0,0,1,0,1
48.29,51.33,30.33,18,90,1,1,0,0,1,0,1
62.24,53.33,12.67,39,136,1,0,0,0,0,0,1
83.23,93.33,43,17,80,1,0,0,0,1,0,1
11.4,11.33,9.67,23,119,1,1,0,0,1,0,1
81.04,61.33,30,15,22,1,0,0,0,1,0,1
18.14,10.67,0,32,175,1,1,0,0,1,0,1
56.6,13.67,6.33,23,59,1,0,0,0,1,0,1
50,25,9,31,157,1,0,0,0,1,0,1
90.81,42.33,9.33,24,41,1,1,0,1,1,0,1
69.73,32.67,21,21,68,1,0,0,1,1,0,1
61.02,29.33,24,33,211,1,1,1,1,1,0,1
76.29,5,2.33,21,4,1,1,0,0,1,0,1
68.69,94,30.33,18,66,1,1,0,0,1,0,1
65.51,302.67,99.33,14,135,1,0,0,0,0,0,1
63.69,0,0,23,31,1,0,0,1,1,0,1
52.25,54,9,34,82,1,0,0,0,0,0,1
67.41,33.33,9.67,31,36,1,0,0,0,0,0,1
38.87,5.33,1,33,164,1,0,0,0,1,0,1
162.76,13.33,2.33,32,22,1,1,0,0,1,0,1
77.94,201.33,188,13,379,1,0,0,0,0,0,1
82.97,14.33,1.67,22,3,1,0,0,0,1,0,1
114.15,43,54.67,26,171,1,0,0,0,1,0,1
112.08,144.67,24,29,111,1,1,0,0,1,0,1
88.9,97,88,10,31,1,0,0,0,0,0,1
75.68,30.67,20.67,30,150,1,0,0,0,1,0,1
40.54,22,50.67,32,197,1,0,0,0,0,0,1
113.54,36.33,32,36,205,1,0,0,0,1,0,1
10.99,30.67,0.67,18,34,1,1,1,0,1,0,1
49.65,1,0.33,21,22,1,1,0,1,1,0,1
40.83,71.33,48.67,17,137,1,0,0,0,1,0,1
53.99,44.33,69,13,143,1,0,0,0,1,0,1
137.64,113.33,30.33,25,58,1,0,0,0,1,0,1
78.7,23,71.67,14,31,1,1,0,0,0,0,1
52.49,97.67,32.33,15,53,1,0,0,0,1,0,1
36.75,38.67,12.67,17,31,1,1,0,0,1,0,1
84,71.33,27.33,25,107,1,0,0,0,1,0,1
63.99,152.67,26,34,218,1,0,1,0,1,0,1
80.75,74,37.33,23,120,1,1,0,0,1,0,1
95.61,35,36.33,21,80,1,0,0,0,1,0,1
45.69,29.67,24.67,29,79,1,0,0,0,0,0,1
63.12,88,56.67,37,343,1,1,0,1,1,0,1
52.1,9.33,0.67,22,29,1,1,0,0,1,0,1
29.99,7,0.67,30,136,1,1,0,0,1,0,1
96.86,25.33,15.67,30,6,1,1,0,0,0,0,1
90.82,12.33,6.33,22,4,1,1,0,1,1,0,1
38.27,21.67,2,37,203,1,0,0,0,1,0,1
83.36,32.67,62,47,440,1,0,0,0,1,0,1
69.04,2,0,25,39,1,1,0,0,1,0,1
31.63,32,12.67,41,284,1,1,0,1,1,0,1
51.12,65.67,77,21,251,1,0,0,0,1,0,1
61.14,4.33,0.67,24,39,1,1,0,0,1,0,1
94.28,54,21,31,34,1,0,0,0,0,0,1
73.53,308,43,14,50,1,0,0,1,1,0,1
30.46,13.67,0,25,80,1,1,0,0,1,0,1
119.23,36,3.67,38,129,1,1,0,1,1,0,1
69.11,92.67,27.33,37,245,1,0,0,0,1,0,1
88.38,53,13.67,36,69,1,0,0,0,0,0,1
43.07,18,15,35,214,1,1,0,0,1,0,1
145.29,30.33,14,36,110,1,1,0,0,1,0,1
37,9,13,18,38,1,0,0,0,1,0,1
37.06,0,0,28,102,1,0,0,1,1,0,1
44.48,2,2,31,131,1,1,0,1,1,0,1
48.27,38,3,26,78,1,0,0,0,1,0,1
10.09,32.67,24.33,19,9,1,0,0,0,0,0,1
30.49,12.33,3,23,66,1,1,0,1,1,0,1
105.93,70.67,17,28,78,1,0,1,0,1,0,1
39.02,1.33,0,36,182,1,1,0,1,1,0,1
111.1,35.33,13.67,50,290,1,0,0,0,1,0,1
101.33,46.67,26.33,20,28,1,0,0,0,1,0,1
45.86,11.33,2,31,128,1,1,0,0,1,0,1
71.21,79,20.67,28,126,1,1,0,0,1,0,1
98.54,49,30,43,280,1,0,0,1,1,0,1
26.69,1.33,0.67,35,186,1,1,0,0,1,0,1
57.92,34.67,19,25,104,1,0,0,0,1,0,1
51.01,34.33,0.67,37,77,1,0,0,0,0,0,1
43.48,1.33,0,21,20,1,0,0,0,1,0,1
177.84,138.33,55.67,19,22,1,0,0,0,1,0,1
130.42,0,0,29,8,1,0,0,0,1,0,1
96.48,34.33,19.33,25,62,1,1,0,1,1,0,1
14.26,15.33,3.67,20,52,1,1,0,0,1,0,1
31.08,28.33,3.33,40,240,1,1,0,0,1,0,1
42.78,10,8,17,3,1,0,0,0,1,0,1
33.85,13.33,2,47,304,1,1,0,0,1,0,1
39.88,31.67,21,14,13,1,0,0,0,1,0,1
34.08,8,2.33,32,149,1,0,0,0,1,0,1
49.68,27.33,2.67,24,50,1,1,0,1,1,0,1
87.69,85.67,43,29,183,1,1,0,0,1,0,1
84.74,53,43.33,48,384,1,0,0,0,1,0,1
35.14,3.67,0.33,23,48,1,0,0,0,1,0,1
60.78,98.33,16.33,27,110,1,0,0,0,1,0,1
56.59,23,2.67,38,187,1,1,0,1,1,0,1
63.3,34,22.67,47,231,1,0,0,0,0,0,1
18.85,23.67,10,21,74,1,0,0,1,1,0,1
34.99,0,0,30,119,1,1,0,1,1,0,1
38.71,11.33,0.33,34,157,1,1,0,0,1,0,1
38.99,0,0,38,197,1,0,0,0,1,0,1
59.06,19,2.67,30,100,1,0,0,0,1,0,1
39.47,12.33,3.67,27,93,1,1,0,1,1,0,1
59.62,16,0.67,38,73,1,1,0,0,0,0,1
57.67,23.33,1,33,127,1,0,1,1,1,0,1
30.27,14,15,32,189,1,0,0,0,1,0,1
33.51,3,0,19,5,1,0,0,0,1,0,1
21.58,3.33,1.33,32,54,1,0,0,0,0,0,1
68.9,32,23.33,21,58,1,1,0,0,1,0,1
59.08,6,0,44,236,1,1,1,1,1,0,1
39.24,25.67,29.67,31,213,1,0,0,0,1,0,1
57.05,20.33,25.67,19,57,1,0,0,0,1,0,1
54.38,31.33,2,33,133,1,0,0,1,1,0,1
13.08,19.33,9,16,23,1,1,0,0,1,0,1
66.9,7,3.33,32,113,1,1,0,0,1,0,1
63.18,18,9.33,29,104,1,0,0,0,1,0,1
130.82,102.67,75.67,16,97,1,1,0,1,1,0,1
103.45,171.33,20.67,20,1,1,0,0,0,1,0,1
34.99,13,0.33,33,148,1,1,0,0,1,0,1
10,5.67,0,17,8,1,0,0,0,1,0,1
35.67,21,7,36,5,0,0,0,0,1,0,1
68.82,22,10.67,35,60,1,0,0,0,0,0,1
