EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,Label
101911,73.886,36.843,40.826,157.787,2.616,219.756,-1.368,0.987,21.474,b
101912,110.537,46.595,84.636,1.201,-999.0,-999.0,-999.0,2.934,1.201,s
101913,106.432,27.986,55.99,178.232,5.295,1276.046,-6.898,1.185,28.108,s
101914,77.252,2.556,53.644,165.076,0.851,64.967,0.677,0.855,4.832,b
101915,-999.0,82.735,53.252,0.109,-999.0,-999.0,-999.0,1.599,0.109,b
101916,-999.0,81.027,48.401,114.66,0.675,69.717,1.451,1.158,3.582,b
101917,162.985,97.034,101.871,9.04,-999.0,-999.0,-999.0,3.034,9.04,b
101918,89.02,8.837,58.8,82.317,-999.0,-999.0,-999.0,1.874,1.302,b
101919,93.037,80.325,70.399,39.472,-999.0,-999.0,-999.0,2.414,1.771,b
101920,100.256,24.854,41.418,129.013,-999.0,-999.0,-999.0,1.705,45.244,s
101921,79.96,60.021,63.206,18.306,-999.0,-999.0,-999.0,2.211,18.306,b
101922,212.769,74.521,149.234,0.225,-999.0,-999.0,-999.0,3.13,0.225,b
101923,-999.0,80.905,95.101,32.569,-999.0,-999.0,-999.0,3.087,1.549,b
101924,161.106,106.394,93.936,5.357,-999.0,-999.0,-999.0,2.959,5.357,b
101925,75.696,2.881,53.365,74.526,-999.0,-999.0,-999.0,1.782,24.989,b
101926,115.484,63.752,94.59,63.786,-999.0,-999.0,-999.0,1.86,7.738,b
101927,82.765,21.498,58.973,23.215,-999.0,-999.0,-999.0,2.327,28.712,b
101928,33.984,47.549,25.941,70.277,-999.0,-999.0,-999.0,0.706,6.704,b
101929,113.203,82.162,104.501,78.616,-999.0,-999.0,-999.0,1.727,1.767,b
101930,22.238,65.635,19.34,20.98,-999.0,-999.0,-999.0,0.707,20.98,b
101931,-999.0,99.292,24.209,63.863,0.899,67.669,4.705,0.716,45.59,b
101932,-999.0,66.415,55.841,47.934,0.219,225.857,0.345,1.893,67.849,b
101933,243.023,62.053,179.158,80.86,1.752,293.603,2.775,2.837,27.421,b
101934,135.121,31.566,107.279,460.03,2.158,873.221,-1.112,0.569,33.274,s
101935,136.362,12.023,101.832,91.399,-999.0,-999.0,-999.0,2.225,1.709,s
101936,140.365,63.889,100.65,76.407,2.525,343.034,-1.594,2.19,34.229,s
101937,76.299,35.539,31.608,113.925,2.74,301.803,-0.874,1.423,45.193,b
101938,-999.0,95.034,31.86,1.835,-999.0,-999.0,-999.0,0.831,1.835,b
101939,118.147,37.273,89.93,2.105,-999.0,-999.0,-999.0,2.762,2.105,s
101940,136.299,51.748,92.317,0.837,-999.0,-999.0,-999.0,3.585,0.837,b
101941,-999.0,92.093,95.172,0.706,-999.0,-999.0,-999.0,2.634,0.706,b
101942,-999.0,66.769,92.223,24.273,-999.0,-999.0,-999.0,2.636,24.273,b
101943,86.894,39.765,68.11,18.321,-999.0,-999.0,-999.0,3.3,18.321,b
101944,91.865,61.437,68.571,0.756,-999.0,-999.0,-999.0,2.931,0.756,b
101945,122.173,20.957,69.714,102.721,4.258,425.255,-3.66,2.49,24.766,s
101946,82.259,27.652,56.97,41.03,-999.0,-999.0,-999.0,2.454,7.729,s
101947,137.218,18.619,70.729,160.931,0.241,73.865,0.022,1.537,27.098,s
101948,-999.0,78.539,40.598,11.5,-999.0,-999.0,-999.0,1.373,11.5,b
101949,129.487,83.146,94.881,1.278,-999.0,-999.0,-999.0,2.73,1.278,b
101950,-999.0,181.705,180.835,7.56,-999.0,-999.0,-999.0,3.867,7.56,b
101951,94.485,5.88,59.002,56.775,-999.0,-999.0,-999.0,2.464,1.703,b
101952,115.25,55.027,63.61,162.309,3.379,555.176,-2.783,1.619,4.1,s
101953,122.668,60.711,67.942,45.68,-999.0,-999.0,-999.0,2.817,6.514,b
101954,110.818,20.945,79.838,44.166,3.634,398.072,-2.967,2.159,39.481,s
101955,116.885,68.312,98.586,66.44,-999.0,-999.0,-999.0,1.693,6.276,b
101956,-999.0,72.464,95.758,5.97,-999.0,-999.0,-999.0,2.3,5.97,b
101957,181.313,65.674,141.203,16.522,-999.0,-999.0,-999.0,3.057,26.757,b
101958,-999.0,94.355,88.549,0.794,-999.0,-999.0,-999.0,2.452,0.794,b
101959,90.046,1.47,43.797,79.79,-999.0,-999.0,-999.0,2.293,27.521,b
101960,76.135,70.23,53.103,26.449,-999.0,-999.0,-999.0,2.979,26.449,s
101961,48.926,58.978,38.658,27.877,-999.0,-999.0,-999.0,1.571,27.877,b
101962,-999.0,98.851,66.913,1.477,-999.0,-999.0,-999.0,2.301,1.477,b
101963,111.141,8.49,56.586,81.471,-999.0,-999.0,-999.0,2.35,24.615,s
101964,132.565,41.343,75.785,99.125,-999.0,-999.0,-999.0,2.236,40.3,s
101965,134.812,53.595,96.104,0.701,-999.0,-999.0,-999.0,3.027,0.701,s
101966,108.186,60.219,78.742,14.676,-999.0,-999.0,-999.0,3.09,14.676,s
101967,128.704,17.186,97.625,27.981,-999.0,-999.0,-999.0,2.79,27.981,s
101968,90.97,32.89,64.804,32.952,-999.0,-999.0,-999.0,2.465,3.775,b
101969,110.349,24.655,78.998,1.711,-999.0,-999.0,-999.0,3.099,1.711,b
101970,98.398,69.498,73.63,41.257,-999.0,-999.0,-999.0,2.531,0.541,s
101971,96.683,8.771,66.838,6.527,-999.0,-999.0,-999.0,3.112,6.527,s
101972,92.277,20.647,71.671,252.499,1.14,288.75,-0.076,0.665,12.473,b
101973,200.659,94.237,119.594,1.686,-999.0,-999.0,-999.0,3.379,1.686,b
101974,149.417,16.405,104.902,21.084,-999.0,-999.0,-999.0,2.917,11.657,s
101975,154.791,18.114,81.149,86.273,0.088,100.471,0.191,2.071,31.727,s
101976,120.108,6.539,59.688,330.797,0.475,87.917,0.09,0.753,39.04,s
101977,123.884,89.385,87.502,17.81,-999.0,-999.0,-999.0,3.185,17.81,b
101978,188.293,69.46,157.186,192.466,0.558,54.704,-0.068,2.104,2.137,b
101979,122.188,79.554,89.741,9.633,-999.0,-999.0,-999.0,3.159,9.633,b
101980,109.972,71.96,77.058,3.774,-999.0,-999.0,-999.0,3.132,3.774,s
101981,174.035,43.241,109.921,68.29,-999.0,-999.0,-999.0,3.039,7.73,b
101982,120.694,53.386,67.556,72.686,1.017,127.189,-0.243,2.459,55.154,b
101983,132.93,80.438,88.793,4.499,-999.0,-999.0,-999.0,3.026,4.499,b
101984,73.448,40.494,45.282,62.419,-999.0,-999.0,-999.0,1.905,55.416,b
101985,525.063,30.591,403.314,47.533,-999.0,-999.0,-999.0,5.44,5.226,b
101986,104.343,50.445,79.146,28.378,-999.0,-999.0,-999.0,2.725,28.378,b
101987,120.93,54.488,96.386,2.043,-999.0,-999.0,-999.0,2.686,2.043,b
101988,184.976,5.666,89.485,99.834,2.713,199.517,-1.668,2.481,58.558,s
101989,-999.0,82.161,78.062,21.361,-999.0,-999.0,-999.0,2.63,21.361,b
101990,57.362,45.265,41.104,60.637,-999.0,-999.0,-999.0,1.507,0.754,b
101991,230.802,138.133,116.593,8.367,1.104,83.813,-0.285,3.209,28.899,b
101992,84.148,27.775,53.445,82.434,3.371,257.564,-0.499,2.007,23.492,b
101993,88.412,1.641,64.083,22.212,-999.0,-999.0,-999.0,2.807,22.212,b
101994,99.08,58.041,68.387,9.753,-999.0,-999.0,-999.0,2.771,9.753,b
101995,114.886,27.893,78.988,58.553,-999.0,-999.0,-999.0,2.37,1.901,s
101996,55.789,51.61,43.605,75.56,-999.0,-999.0,-999.0,1.073,2.154,b
101997,208.29,72.995,162.098,78.917,2.486,194.314,-1.265,3.043,4.705,b
101998,137.332,8.153,76.825,88.249,0.187,77.775,5.364,1.988,4.891,s
